Targ,Col42,Col26,Col40,Col6,Col24,Col15,Col14
0,0.9066666666666666,0.8918918918918919,0.8133333333333334,0.65625,0.8113207547169812,0.8148148148148148,0.8846153846153846
0,0.7733333333333333,0.7027027027027027,0.8133333333333334,0.671875,0.660377358490566,0.7962962962962963,0.8076923076923077
0,0.92,0.8513513513513513,0.9466666666666668,0.71875,0.8490566037735849,0.7777777777777778,0.7115384615384616
0,0.8,0.8108108108108109,0.88,0.671875,0.8113207547169812,0.8518518518518519,0.8461538461538461
0,0.8533333333333334,0.7027027027027027,0.9466666666666668,0.703125,0.6792452830188679,0.7777777777777778,1.0
0,0.72,0.6891891891891891,0.9466666666666668,0.671875,0.7924528301886793,0.5740740740740741,0.8461538461538461
0,0.8,0.7432432432432432,0.88,0.65625,0.5660377358490566,0.6481481481481481,0.9423076923076924
0,0.8133333333333334,0.8783783783783784,0.8666666666666667,0.765625,0.7358490566037735,0.8333333333333334,0.8076923076923077
0,0.9466666666666668,0.7837837837837838,0.9733333333333334,0.703125,0.7169811320754716,0.8888888888888888,0.8269230769230769
0,0.9466666666666668,0.8648648648648649,0.88,0.796875,0.8301886792452831,0.7407407407407407,0.903846153846154
0,0.8266666666666667,0.8108108108108109,0.9066666666666666,0.625,0.7924528301886793,0.7407407407407407,0.9230769230769232
0,0.84,0.9054054054054054,0.88,0.71875,0.8301886792452831,0.8703703703703703,0.8653846153846154
0,0.8266666666666667,0.7567567567567568,0.88,0.6875,0.7924528301886793,0.7222222222222222,0.7692307692307693
0,0.8933333333333333,0.9594594594594594,0.8,0.703125,0.9056603773584906,0.7777777777777778,0.8846153846153846
0,0.88,0.7702702702702703,0.7733333333333333,0.671875,0.6981132075471698,0.8703703703703703,0.7115384615384616
0,0.7733333333333333,0.8243243243243243,0.9466666666666668,0.734375,0.8301886792452831,0.7222222222222222,0.7692307692307693
0,0.7866666666666666,0.8378378378378378,0.9866666666666668,0.59375,0.8301886792452831,0.7777777777777778,0.8846153846153846
0,0.7333333333333333,0.8648648648648649,0.88,0.640625,0.8113207547169812,0.7592592592592593,0.7884615384615384
0,0.8933333333333333,0.7837837837837838,0.96,0.703125,0.8867924528301887,0.8148148148148148,0.903846153846154
0,0.7866666666666666,0.7432432432432432,0.8666666666666667,0.71875,0.7547169811320755,0.6666666666666666,0.8846153846153846
0,0.7333333333333333,0.9864864864864864,0.8266666666666667,0.671875,0.7547169811320755,0.9629629629629628,0.8269230769230769
0,0.96,0.8783783783783784,0.92,0.8125,0.6037735849056604,0.8333333333333334,0.75
0,0.64,0.5675675675675675,0.92,0.765625,0.5283018867924528,0.7407407407407407,0.75
0,0.8,0.7702702702702703,0.84,0.6875,0.7735849056603774,0.8888888888888888,0.8076923076923077
